galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,formula_dim_balance_scale,formula_g_suppression_lambda,formula_g_suppression_power,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3992_normalized.csv,formula,,796.0077707606624,454.01664562524587,454.01664562524587,False,False,0.9992146175312981,1272.2649885256944,,,gbar_char_logmean,sigma_char_rms,1655.6918095930232,1691.0865557017491,0.11767535050758864,0.12173476647468713,0.11790695825926306,9,True,4.464393657769678,0.07419043767189455,3.014086643321591,0.22361640724904036,-1.4643936577696781,0.5703671023103066,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,51.36913010609832,47.07393928676364,0.18922545789861267,0.19095388514282444,588.846318005061,73.60578975063262,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC3992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC3992_rotation_curve.png,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,formula,,820.1877199587963,467.25118062437855,467.25118062437855,False,False,0.9988972899058196,905.8566663872913,,,gbar_char_logmean,sigma_char_rms,1615.7787131809846,1635.1392377162035,0.08537751173498,0.08952413174677987,0.08593283576205497,8,True,4.477879700471411,0.055921490422295016,2.914369651721523,0.1629758945657724,-1.4778797004714113,0.5696880960956741,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,17.50342188282458,15.485187384658213,0.1568248072052204,0.17479043515626388,151.88055702207996,13.807323365643633,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4010_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4010_rotation_curve.png,ok,
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,formula,,937.2512740978503,535.2153881013228,535.2153881013228,False,False,0.9992176337910373,1277.173812396504,,,gbar_char_logmean,sigma_char_rms,1138.8862424505674,1408.061189332279,0.11408109731191142,0.1285157086754114,0.11833056314264036,27,True,4.451305631234779,0.08942310334432292,2.5096399764025077,0.22441979496688558,-1.4513056312347787,0.5710479173437171,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,39.05298424788086,33.204331839662906,0.18694584567430061,0.16264698662608523,2122.7713518574415,60.650610053069755,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4013_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4013_rotation_curve.png,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,formula,,293.7953585527113,167.114780093422,167.114780093422,False,False,0.9990066966599725,1005.7418075653659,,,gbar_char_logmean,sigma_char_rms,4485.998497706421,4900.45486322508,0.0946945162148775,0.0959032078234256,0.09472493330769875,0,True,4.495935788274952,0.020568482386078113,8.734263482638701,0.1796505445980194,-1.4959357882749522,0.5688135473503033,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,29.63936726525485,27.442972090518776,0.19615195298335428,0.1955364605052077,104.39583078149832,17.39930513024972,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,formula,,1998.4052774197842,1188.9723855670425,1188.9723855670425,False,False,0.9992026387098921,1253.1366284092933,,,gbar_char_logmean,sigma_char_rms,458.40876758835077,403.4461294102056,0.1101253578561145,0.12729241504691435,0.11625520844633702,3,True,4.145418245250271,0.3066205089894865,0.7190770844077126,0.22048378162376878,-1.145418245250271,0.594960591328186,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,4.640838280206876,3.4798655534630547,0.2468541387623776,0.09903411090121553,11.507891404474895,2.301578280894979,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4068_rotation_curve.png,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,formula,,232.70834834439123,132.40599600244295,132.40599600244295,False,False,0.9994808561171602,1925.2482580548158,,,gbar_char_logmean,sigma_char_rms,6279.111731843575,6238.989006082419,0.1688420003002827,0.1847287746294671,0.17341425997649879,0,True,4.492472746031158,0.029576373426379015,11.119982810850168,0.32888876410862034,-1.492472746031158,0.5689782809445745,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,33.44979983285435,29.613507873893546,0.3874553938141691,0.20731463478791215,218.0199537960327,36.33665896600545,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,formula,,331.14886065348685,188.43180507407672,188.43180507407672,False,False,0.999287860466563,1403.2191916711852,,,gbar_char_logmean,sigma_char_rms,4732.361785111256,4327.859358517689,0.12351662731051351,0.13910087972087332,0.12917051123136358,2,True,4.491507025848808,0.031758835779039644,7.713705157610591,0.24497829534848586,-1.491507025848808,0.5690244704518286,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,50.73691388742148,43.73181374502396,0.28410578382716856,0.30527835755665844,617.7882816217231,56.16257105652028,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,formula,,661.6358174476911,376.7061306485466,376.7061306485466,False,False,0.9989213009748887,926.0426474121432,,,gbar_char_logmean,sigma_char_rms,1965.265297959518,2071.8489579062953,0.08446642960402617,0.09672770812588778,0.0877147984879772,20,True,4.484648012322047,0.0450494105747984,3.692733674660283,0.1663554754531551,-1.4846480123220474,0.569355710066783,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,29.245059736676097,25.29685403964253,0.146781259545126,0.15719867908446178,534.6989892332622,23.247782140576618,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,formula,,567.122026166048,322.8470514245267,322.8470514245267,False,False,0.9990282046275254,1028.0232165373698,,,gbar_char_logmean,sigma_char_rms,1860.9677558685448,2448.5831298572934,0.09225858694755741,0.10475231191243316,0.09667779486689085,5,True,4.486357362305726,0.04201324409586201,4.364201040970887,0.18335424361772495,-1.4863573623057258,0.5692726371555177,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,31.416155267793407,27.108345528796292,0.1695895964432482,0.143970099674568,28.7989614595053,4.79982690991755,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,formula,,522.3611692569236,297.3672322582076,297.3672322582076,False,False,0.9991181764343927,1133.0136950312728,,,gbar_char_logmean,sigma_char_rms,2234.475216836735,2674.6843206517738,0.10280064971387502,0.11435055096034476,0.10584166700414627,8,True,4.486305579747564,0.04210740464868304,4.767189626572853,0.20073398264310732,-1.4863055797475644,0.56927514861264,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,39.92777712609023,35.42698422566376,0.20639514806528755,0.2175110539808649,359.1701927122535,22.448137044515843,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,formula,,1957.050789213637,1183.0151225797927,1183.0151225797927,False,False,0.999530892437884,2130.707268774578,,,gbar_char_logmean,sigma_char_rms,670.1451766953198,577.1197050715907,0.19058065255468587,0.19112032128104117,0.19058798700404564,23,True,4.0663130493926065,0.35140177780667264,1.0286219760833843,0.361459591086714,-1.0663130493926065,0.6044887179729966,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,31.74736160659024,29.92703230621912,0.28611007469606464,0.26586271776283366,727.5522371557032,33.07055623435014,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,formula,,1419.1578899313852,855.8784232505299,855.8784232505299,False,False,0.9996912307340814,3237.6643049620366,,,gbar_char_logmean,sigma_char_rms,735.9389734293841,866.9150838264462,0.27952714823096964,0.29624996701174244,0.28139484589661007,14,True,4.077077214622511,0.3453933036266407,1.5451350885886568,0.5336793127970784,-1.077077214622511,0.603088936983545,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,30.737110025599986,27.754265870937928,0.35841422801284545,0.3909879525614094,297.11367856626185,22.854898351250913,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,formula,,242.8051654775818,138.15125712312707,138.15125712312707,False,False,0.9994574088667457,1842.0083698611752,,,gbar_char_logmean,sigma_char_rms,5269.303887614678,5971.625162849993,0.15488285929793932,0.183774619925153,0.1664212590867927,7,True,4.492438998517585,0.029654499488483862,10.643450260770509,0.31562619031372247,-1.492438998517585,0.5689798932052892,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,64.36339450898568,47.772640309673264,0.3928855037672005,0.13625478060580742,1593.108486617074,88.50602703428189,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,formula,,237.75743392033488,135.48281195647468,135.48281195647468,False,False,0.9997524973462949,4039.360719491207,,,gbar_char_logmean,sigma_char_rms,6119.834118101795,6104.233801582819,0.3455137358876262,0.3515738764558323,0.34577536889582794,0,True,4.474898169512059,0.06027500127576983,10.879803583695372,0.6557801748873637,-1.474898169512059,0.569836281131259,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,57.2099704479534,56.123869433260346,0.985764733947747,0.8150514966872453,476.04651025634354,95.20930205126871,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4389_rotation_curve.png,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,formula,,1156.355112173561,661.2517640085695,661.2517640085695,False,False,0.9991446034871356,1168.048487994707,,,gbar_char_logmean,sigma_char_rms,990.5384813412618,1105.733861534528,0.10594998337281267,0.11711650256851161,0.10888636022004511,21,True,4.436562723264857,0.10478453865513272,1.9707907036944217,0.20650839467244433,-1.4365627232648572,0.5718414326595894,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,23.568136053953456,20.349301374720284,0.18335960189508727,0.19271254682350353,766.0891106118041,24.71255195521949,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC4559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC4559_rotation_curve.png,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5005_normalized.csv,formula,,63.99562971140043,36.39027805924876,36.39027805924876,False,False,0.9990628340260886,1066.046849584626,,,gbar_char_logmean,sigma_char_rms,21660.17275912335,23170.208889232446,0.099549325061081,0.10267741728412644,0.10000371192222864,0,True,4.4996818894588255,0.004592619923786267,41.29712751871916,0.18966201063761173,-1.4996818894588255,0.5686369244799547,561.0610296982485,0.5272732878135848,1.0737936939240835,1.0737936939240835,6354.427628566553,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,1.0,0.75,1.0,formula,,0.5368968469620418,0.5368968469620418,79.71466382395747,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_soft,False,0.0,1.0,1.0,57.02396161081251,53.23084664317904,0.214545035810423,0.21623727055169695,251.37211277424157,14.786594869073033,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\tables\NGC5005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-23_131906_formula\figures\NGC5005_rotation_curve.png,ok,
